model,model_path,random_state,parent_run_id,n_features_in,feature_names_in,best_performance_tuning,concordance_index_censored,concordance_index_ipcw,integrated_brier_score,mean_cumulative_dynamic_auc
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_619.json,619,c4eb6392-c6b1-442c-9cf0-d3341137457b,206,More than 50 features,-0.8947953157458617,0.9012522361359571,0.8961817299546947,0.03216590463412449,0.907942887704961
CoxPHSurvivalAnalysis_grant_finetune_T1,raw_CoxPHSurvivalAnalysis_grant_finetune_T1_619.pkl,619,c4eb6392-c6b1-442c-9cf0-d3341137457b,4,"['ANM_1_age' 'IST_1_kidney1PathologicalStage2009'
 'IST_1_kidney1PN2009_1_0' 'IST_1_kidney1Grading']",,0.8931127012522362,0.884441263987019,0.033007731972091336,0.903935325804722
RandomSurvivalForest_selector_T0,../models_json/raw_RandomSurvivalForest_selector_T0_616.json,616,5eda3f48-434c-4369-968c-829e4076592f,106,More than 50 features,-0.8666042552869688,0.8259685495914961,0.8307807155952897,0.03836006979947233,0.8115296642847475
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_616.json,616,5eda3f48-434c-4369-968c-829e4076592f,206,More than 50 features,-0.8894080151108659,0.9284898532899939,0.9247199839480935,0.03163207916968848,0.9375271200592091
CoxPHSurvivalAnalysis_grant_finetune_T1,raw_CoxPHSurvivalAnalysis_grant_finetune_T1_616.pkl,616,5eda3f48-434c-4369-968c-829e4076592f,4,"['ANM_1_age' 'IST_1_kidney1PathologicalStage2009'
 'IST_1_kidney1PN2009_1_0' 'IST_1_kidney1Grading']",,0.8954142141790389,0.8754355555506281,0.0298950401325955,0.9316986799634255
RandomSurvivalForest_selector_T0,../models_json/raw_RandomSurvivalForest_selector_T0_604.json,604,0cbeb58d-36a0-4669-a7b4-8ed80537d85c,106,More than 50 features,-0.8463435250012751,0.890791341376863,0.8918863823628638,0.03772802470943131,0.8934412980136404
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_604.json,604,0cbeb58d-36a0-4669-a7b4-8ed80537d85c,206,More than 50 features,-0.8993290045253831,0.8942068843151171,0.8830205782164408,0.03197705264497136,0.9112235251261309
CoxPHSurvivalAnalysis_grant_finetune_T1,raw_CoxPHSurvivalAnalysis_grant_finetune_T1_604.pkl,604,0cbeb58d-36a0-4669-a7b4-8ed80537d85c,4,"['ANM_1_age' 'IST_1_kidney1PathologicalStage2009'
 'IST_1_kidney1PN2009_1_0' 'IST_1_kidney1Grading']",,0.8764638041163946,0.8668394220869765,0.03054184090258314,0.8948465344862783
RandomSurvivalForest_selector_T0,../models_json/raw_RandomSurvivalForest_selector_T0_603.json,603,c09d204a-dc5c-415c-8715-5dd805bfcd56,106,More than 50 features,-0.8685931361087718,0.8370307965927174,0.8289556873118966,0.03259848815069054,0.8649975983589386
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_603.json,603,c09d204a-dc5c-415c-8715-5dd805bfcd56,206,More than 50 features,-0.8972137806786458,0.883459702330806,0.8734925279812338,0.028402134212766432,0.9091983636769875
CoxPHSurvivalAnalysis_grant_finetune_T1,raw_CoxPHSurvivalAnalysis_grant_finetune_T1_603.pkl,603,c09d204a-dc5c-415c-8715-5dd805bfcd56,4,"['ANM_1_age' 'IST_1_kidney1PathologicalStage2009'
 'IST_1_kidney1PN2009_1_0' 'IST_1_kidney1Grading']",,0.9013385753065618,0.8893266816174159,0.028026884085949652,0.9305831156041612
RandomSurvivalForest_selector_T0,../models_json/raw_RandomSurvivalForest_selector_T0_597.json,597,040c545a-bd5e-42cf-bd4a-778084033872,106,More than 50 features,-0.8487357753596498,0.8818912011683097,0.8834140868743298,0.03401924821608459,0.8856900967082723
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_597.json,597,040c545a-bd5e-42cf-bd4a-778084033872,206,More than 50 features,-0.8886548979386892,0.9152975538517707,0.9120769422227557,0.030799288851617805,0.9271072087095928
CoxPHSurvivalAnalysis_grant_finetune_T1,raw_CoxPHSurvivalAnalysis_grant_finetune_T1_597.pkl,597,040c545a-bd5e-42cf-bd4a-778084033872,4,"['ANM_1_age' 'IST_1_kidney1PathologicalStage2009'
 'IST_1_kidney1PN2009_1_0' 'IST_1_kidney1Grading']",,0.9058050383351588,0.9058450620231893,0.028750763896858853,0.9072291051426291
RandomSurvivalForest_selector_T0,../models_json/raw_RandomSurvivalForest_selector_T0_592.json,592,cf1abf5c-5fca-4e5f-bfdc-3f924f829799,106,More than 50 features,-0.8470448368344966,0.8725723708318065,0.872200565642226,0.034368870571359754,0.8865564160951821
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_592.json,592,cf1abf5c-5fca-4e5f-bfdc-3f924f829799,206,More than 50 features,-0.8976063126457813,0.8959325760351777,0.8919721855188512,0.031222558069357743,0.915789851581779
CoxPHSurvivalAnalysis_grant_finetune_T1,raw_CoxPHSurvivalAnalysis_grant_finetune_T1_592.pkl,592,cf1abf5c-5fca-4e5f-bfdc-3f924f829799,4,"['ANM_1_age' 'IST_1_kidney1PathologicalStage2009'
 'IST_1_kidney1PN2009_1_0' 'IST_1_kidney1Grading']",,0.8997343349212166,0.8994736798634477,0.03160016486820577,0.9099146908621063
RandomSurvivalForest_selector_T0,../models_json/raw_RandomSurvivalForest_selector_T0_586.json,586,1490789a-09c7-439d-9247-7ca3f441b308,106,More than 50 features,-0.8708831503986121,0.8006900935258331,0.7927257334224427,0.03718445224117289,0.8230232567090553
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_586.json,586,1490789a-09c7-439d-9247-7ca3f441b308,206,More than 50 features,-0.9064783532816669,0.8529919186416054,0.8313208114404939,0.03258139147450953,0.8891276324328881
CoxPHSurvivalAnalysis_grant_finetune_T1,raw_CoxPHSurvivalAnalysis_grant_finetune_T1_586.pkl,586,1490789a-09c7-439d-9247-7ca3f441b308,4,"['ANM_1_age' 'IST_1_kidney1PathologicalStage2009'
 'IST_1_kidney1PN2009_1_0' 'IST_1_kidney1Grading']",,0.8320167075274676,0.8052149330945677,0.031645847589790436,0.8756299568732929
RandomSurvivalForest_selector_T0,../models_json/raw_RandomSurvivalForest_selector_T0_574.json,574,7147db14-28d2-4534-924a-4afc9f4d073f,106,More than 50 features,-0.8678367075393034,0.8210433244916003,0.8248316881387666,0.038395885168019624,0.8335322553249971
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_574.json,574,7147db14-28d2-4534-924a-4afc9f4d073f,206,More than 50 features,-0.8945864194839055,0.8786914235190098,0.88534372393431,0.033844301297899636,0.8796783368721499
CoxPHSurvivalAnalysis_grant_finetune_T1,raw_CoxPHSurvivalAnalysis_grant_finetune_T1_574.pkl,574,7147db14-28d2-4534-924a-4afc9f4d073f,4,"['ANM_1_age' 'IST_1_kidney1PathologicalStage2009'
 'IST_1_kidney1PN2009_1_0' 'IST_1_kidney1Grading']",,0.8805481874447392,0.8847619469930887,0.031985199112361785,0.8925194976937779
RandomSurvivalForest_selector_T0,../models_json/raw_RandomSurvivalForest_selector_T0_554.json,554,8d958e56-5b76-4d80-9ba1-63fc1627c2ec,106,More than 50 features,-0.8678778115862015,0.8321905114899926,0.8269556390865422,0.034418049024815996,0.8296625252048122
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_554.json,554,8d958e56-5b76-4d80-9ba1-63fc1627c2ec,206,More than 50 features,-0.8993848780524217,0.8634636767976279,0.8432187808667344,0.03111878704268734,0.8811681347404122
CoxPHSurvivalAnalysis_grant_finetune_T1,raw_CoxPHSurvivalAnalysis_grant_finetune_T1_554.pkl,554,8d958e56-5b76-4d80-9ba1-63fc1627c2ec,4,"['ANM_1_age' 'IST_1_kidney1PathologicalStage2009'
 'IST_1_kidney1PN2009_1_0' 'IST_1_kidney1Grading']",,0.8577650111193477,0.83132430625269,0.030404445651629787,0.8937121664201375
RandomSurvivalForest_selector_T0,../models_json/raw_RandomSurvivalForest_selector_T0_551.json,551,1188cd93-577d-41bc-aec8-f332fdce1818,106,More than 50 features,-0.8513472088259579,0.908325872873769,0.9066770293909538,0.03523889767870084,0.9187234835985862
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_551.json,551,1188cd93-577d-41bc-aec8-f332fdce1818,206,More than 50 features,-0.8881541234599132,0.9222918531781558,0.9255411330201906,0.03135755690098123,0.9225141091089066
CoxPHSurvivalAnalysis_grant_finetune_T1,raw_CoxPHSurvivalAnalysis_grant_finetune_T1_551.pkl,551,1188cd93-577d-41bc-aec8-f332fdce1818,4,"['ANM_1_age' 'IST_1_kidney1PathologicalStage2009'
 'IST_1_kidney1PN2009_1_0' 'IST_1_kidney1Grading']",,0.8676365264100269,0.8765774148665147,0.029722671051042395,0.8609735557284547
RandomSurvivalForest_selector_T0,../models_json/raw_RandomSurvivalForest_selector_T0_539.json,539,adeef58d-05e0-4a79-96df-69c2d2056c50,106,More than 50 features,-0.8533384992597541,0.8921768406130947,0.8856180653365068,0.036407743234085986,0.9182296059336461
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_539.json,539,adeef58d-05e0-4a79-96df-69c2d2056c50,206,More than 50 features,-0.8984819262025375,0.894568973154957,0.88392760707426,0.03241746009211386,0.9252748468544347
CoxPHSurvivalAnalysis_grant_finetune_T1,raw_CoxPHSurvivalAnalysis_grant_finetune_T1_539.pkl,539,adeef58d-05e0-4a79-96df-69c2d2056c50,4,"['ANM_1_age' 'IST_1_kidney1PathologicalStage2009'
 'IST_1_kidney1PN2009_1_0' 'IST_1_kidney1Grading']",,0.8789315141313016,0.8728277892601579,0.03231413984589463,0.9054231570804109
RandomSurvivalForest_selector_T0,../models_json/raw_RandomSurvivalForest_selector_T0_535.json,535,40039328-3fe1-46f5-abaf-6f67a4f1af54,106,More than 50 features,-0.866230821940646,0.8070254244901626,0.8054400876690155,0.03750343818132273,0.7827749850768618
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_535.json,535,40039328-3fe1-46f5-abaf-6f67a4f1af54,206,More than 50 features,-0.8969417706122982,0.8890486030006288,0.8766434558418835,0.03314482056806147,0.9001803259231612
CoxPHSurvivalAnalysis_grant_finetune_T1,raw_CoxPHSurvivalAnalysis_grant_finetune_T1_535.pkl,535,40039328-3fe1-46f5-abaf-6f67a4f1af54,4,"['ANM_1_age' 'IST_1_kidney1PathologicalStage2009'
 'IST_1_kidney1PN2009_1_0' 'IST_1_kidney1Grading']",,0.8577845656275267,0.8400104502584305,0.03141909825802072,0.8875754024066296
RandomSurvivalForest_selector_T0,../models_json/raw_RandomSurvivalForest_selector_T0_533.json,533,8d7e0519-3d7f-4497-9e7f-747627fbb372,106,More than 50 features,-0.8621080204186929,0.8364040366632719,0.8467158562894532,0.034722597196332514,0.8172002608054258
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_533.json,533,8d7e0519-3d7f-4497-9e7f-747627fbb372,206,More than 50 features,-0.8993559684469213,0.8865845755022683,0.8835413583460588,0.03190607106048479,0.886739262212451
CoxPHSurvivalAnalysis_grant_finetune_T1,raw_CoxPHSurvivalAnalysis_grant_finetune_T1_533.pkl,533,8d7e0519-3d7f-4497-9e7f-747627fbb372,4,"['ANM_1_age' 'IST_1_kidney1PathologicalStage2009'
 'IST_1_kidney1PN2009_1_0' 'IST_1_kidney1Grading']",,0.8418664938431627,0.8406074330186158,0.032778144750862166,0.8408709374420098
RandomSurvivalForest_selector_T0,../models_json/raw_RandomSurvivalForest_selector_T0_462.json,462,90d8f235-be15-4811-9b2f-607d1ea16a9b,106,More than 50 features,-0.8533494718764988,0.8878512984702953,0.8868070072898956,0.03739137631706021,0.8986177303102075
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_462.json,462,90d8f235-be15-4811-9b2f-607d1ea16a9b,206,More than 50 features,-0.894132276716828,0.9016364283173248,0.9004783054101103,0.0342081646049655,0.9097268487549456
CoxPHSurvivalAnalysis_grant_finetune_T1,raw_CoxPHSurvivalAnalysis_grant_finetune_T1_462.pkl,462,90d8f235-be15-4811-9b2f-607d1ea16a9b,4,"['ANM_1_age' 'IST_1_kidney1PathologicalStage2009'
 'IST_1_kidney1PN2009_1_0' 'IST_1_kidney1Grading']",,0.8406705798648167,0.8423371292582409,0.03236885040968572,0.8429409718174697
RandomSurvivalForest_selector_T0,../models_json/raw_RandomSurvivalForest_selector_T0_460.json,460,320a8b54-26e4-44d7-b3fa-d2d04a2309aa,106,More than 50 features,-0.8507277417632408,0.8964678320418094,0.8833560189736626,0.03543065252141594,0.914112956457349
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_460.json,460,320a8b54-26e4-44d7-b3fa-d2d04a2309aa,206,More than 50 features,-0.8939326941261466,0.9118760136961614,0.8963657791799522,0.0301666085270891,0.9318671056354503
CoxPHSurvivalAnalysis_grant_finetune_T1,raw_CoxPHSurvivalAnalysis_grant_finetune_T1_460.pkl,460,320a8b54-26e4-44d7-b3fa-d2d04a2309aa,4,"['ANM_1_age' 'IST_1_kidney1PathologicalStage2009'
 'IST_1_kidney1PN2009_1_0' 'IST_1_kidney1Grading']",,0.8907911335375743,0.8751730773261334,0.026785157032024012,0.9164861879392915
RandomSurvivalForest_selector_T0,../models_json/raw_RandomSurvivalForest_selector_T0_457.json,457,b2f0e4fd-7657-4c72-af6b-ecd8a2df8b42,106,More than 50 features,-0.8759031393555474,0.7774702463326875,0.7478171297690882,0.035065298524367856,0.8305140548166902
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_457.json,457,b2f0e4fd-7657-4c72-af6b-ecd8a2df8b42,206,More than 50 features,-0.9152744813646476,0.8201863640557246,0.7910014926841095,0.03225600842332607,0.8682817688404971
CoxPHSurvivalAnalysis_grant_finetune_T1,raw_CoxPHSurvivalAnalysis_grant_finetune_T1_457.pkl,457,b2f0e4fd-7657-4c72-af6b-ecd8a2df8b42,4,"['ANM_1_age' 'IST_1_kidney1PathologicalStage2009'
 'IST_1_kidney1PN2009_1_0' 'IST_1_kidney1Grading']",,0.8174185810499124,0.7800599653981986,0.03344396883857325,0.8699888819761418
RandomSurvivalForest_selector_T0,../models_json/raw_RandomSurvivalForest_selector_T0_433.json,433,d0522cf1-d5fe-4abc-b4fa-73f63e76cc9f,106,More than 50 features,-0.8760508779748367,0.8013731060606061,0.796114291098725,0.03331757348862489,0.7921680882409226
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_433.json,433,d0522cf1-d5fe-4abc-b4fa-73f63e76cc9f,206,More than 50 features,-0.9011174564442982,0.8891098484848485,0.8800736083583197,0.029905174868820942,0.8978754857916634
CoxPHSurvivalAnalysis_grant_finetune_T1,raw_CoxPHSurvivalAnalysis_grant_finetune_T1_433.pkl,433,d0522cf1-d5fe-4abc-b4fa-73f63e76cc9f,4,"['ANM_1_age' 'IST_1_kidney1PathologicalStage2009'
 'IST_1_kidney1PN2009_1_0' 'IST_1_kidney1Grading']",,0.8833806818181819,0.8776590710574492,0.028835416250093025,0.8948333012201345
RandomSurvivalForest_selector_T0,../models_json/raw_RandomSurvivalForest_selector_T0_395.json,395,848a4b00-feda-4c7f-aa47-96c52e57c07f,106,More than 50 features,-0.8505100111463652,0.9005646726663138,0.8999835122182894,0.03649101839655798,0.902242063952229
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_395.json,395,848a4b00-feda-4c7f-aa47-96c52e57c07f,206,More than 50 features,-0.8879267222499116,0.9325922004587965,0.9271180978385926,0.03204028419803579,0.9455659862626099
CoxPHSurvivalAnalysis_grant_finetune_T1,raw_CoxPHSurvivalAnalysis_grant_finetune_T1_395.pkl,395,848a4b00-feda-4c7f-aa47-96c52e57c07f,4,"['ANM_1_age' 'IST_1_kidney1PathologicalStage2009'
 'IST_1_kidney1PN2009_1_0' 'IST_1_kidney1Grading']",,0.9111081701076408,0.8999851863014081,0.03110765351953417,0.9387255328056358
RandomSurvivalForest_selector_T0,../models_json/raw_RandomSurvivalForest_selector_T0_394.json,394,61cf54bc-ab7d-40de-8c42-68d71901816d,106,More than 50 features,-0.8656498821118104,0.875,0.8671190817674195,0.0342691519370914,0.8926646319123384
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_394.json,394,61cf54bc-ab7d-40de-8c42-68d71901816d,206,More than 50 features,-0.8985346938726954,0.8906938325991189,0.8800960309841556,0.029924163809394472,0.9128764274212547
CoxPHSurvivalAnalysis_grant_finetune_T1,raw_CoxPHSurvivalAnalysis_grant_finetune_T1_394.pkl,394,61cf54bc-ab7d-40de-8c42-68d71901816d,4,"['ANM_1_age' 'IST_1_kidney1PathologicalStage2009'
 'IST_1_kidney1PN2009_1_0' 'IST_1_kidney1Grading']",,0.8830763582966226,0.8740463952924739,0.026705381530651457,0.9066296999736831
RandomSurvivalForest_selector_T0,../models_json/raw_RandomSurvivalForest_selector_T0_391.json,391,1c73275d-15a9-4b0e-b9c2-e9f545063061,106,More than 50 features,-0.8575967826047437,0.8750465896384644,0.8780557907618493,0.03256465231762818,0.8934477792148747
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_391.json,391,1c73275d-15a9-4b0e-b9c2-e9f545063061,206,More than 50 features,-0.8921659658394328,0.9109206112560566,0.9121615428778116,0.029179755626175988,0.9257526942940411
CoxPHSurvivalAnalysis_grant_finetune_T1,raw_CoxPHSurvivalAnalysis_grant_finetune_T1_391.pkl,391,1c73275d-15a9-4b0e-b9c2-e9f545063061,4,"['ANM_1_age' 'IST_1_kidney1PathologicalStage2009'
 'IST_1_kidney1PN2009_1_0' 'IST_1_kidney1Grading']",,0.9041185240402535,0.904815731759397,0.03141722931550411,0.9236359670510094
RandomSurvivalForest_selector_T0,../models_json/raw_RandomSurvivalForest_selector_T0_376.json,376,a49020ec-cf3c-46c9-b320-8243ef6aa643,106,More than 50 features,-0.8655773316902202,0.8253601280455273,0.8150565314512973,0.03947609908406901,0.8656169652611226
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_376.json,376,a49020ec-cf3c-46c9-b320-8243ef6aa643,206,More than 50 features,-0.9013591516028997,0.8465232082518229,0.8364426158509579,0.03642653879576255,0.884509544961094
CoxPHSurvivalAnalysis_grant_finetune_T1,raw_CoxPHSurvivalAnalysis_grant_finetune_T1_376.pkl,376,a49020ec-cf3c-46c9-b320-8243ef6aa643,4,"['ANM_1_age' 'IST_1_kidney1PathologicalStage2009'
 'IST_1_kidney1PN2009_1_0' 'IST_1_kidney1Grading']",,0.8222034501155967,0.8185688334669765,0.03645095599909244,0.84077852837513
RandomSurvivalForest_selector_T0,../models_json/raw_RandomSurvivalForest_selector_T0_367.json,367,ae8e0767-8a54-42a3-8d39-2a4bafdd1ead,106,More than 50 features,-0.8559041708612398,0.8796010879419764,0.8743514104585881,0.032231095481396736,0.8924266452066721
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_367.json,367,ae8e0767-8a54-42a3-8d39-2a4bafdd1ead,206,More than 50 features,-0.8974303523082705,0.8746146872166818,0.8683785815175458,0.031113334631888905,0.8810419659401257
CoxPHSurvivalAnalysis_grant_finetune_T1,raw_CoxPHSurvivalAnalysis_grant_finetune_T1_367.pkl,367,ae8e0767-8a54-42a3-8d39-2a4bafdd1ead,4,"['ANM_1_age' 'IST_1_kidney1PathologicalStage2009'
 'IST_1_kidney1PN2009_1_0' 'IST_1_kidney1Grading']",,0.8459655485040798,0.8572278228367456,0.03311491046655491,0.8237843907708507
RandomSurvivalForest_selector_T0,../models_json/raw_RandomSurvivalForest_selector_T0_342.json,342,df5003cf-da84-44c0-ae41-85ebffba043c,106,More than 50 features,-0.8624157028413488,0.8520199323723082,0.8431144777548444,0.03889892680494575,0.8688046586801407
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_342.json,342,df5003cf-da84-44c0-ae41-85ebffba043c,206,More than 50 features,-0.8897434114578807,0.9205374621818829,0.9197535970619675,0.03272990349560758,0.9228217483783637
CoxPHSurvivalAnalysis_grant_finetune_T1,raw_CoxPHSurvivalAnalysis_grant_finetune_T1_342.pkl,342,df5003cf-da84-44c0-ae41-85ebffba043c,4,"['ANM_1_age' 'IST_1_kidney1PathologicalStage2009'
 'IST_1_kidney1PN2009_1_0' 'IST_1_kidney1Grading']",,0.9175120128136679,0.9158671349222018,0.0321306834871447,0.9269676166542611
RandomSurvivalForest_selector_T0,../models_json/raw_RandomSurvivalForest_selector_T0_269.json,269,8dedeb68-17e3-4bec-a566-1778dc2363e4,106,More than 50 features,-0.8563666526742617,0.9032054176072235,0.892790580738751,0.033445952522732476,0.9297338378216304
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_269.json,269,8dedeb68-17e3-4bec-a566-1778dc2363e4,206,More than 50 features,-0.8980078595094,0.934176072234763,0.9269099795646346,0.029844546860170365,0.9595499023818432
CoxPHSurvivalAnalysis_grant_finetune_T1,raw_CoxPHSurvivalAnalysis_grant_finetune_T1_269.pkl,269,8dedeb68-17e3-4bec-a566-1778dc2363e4,4,"['ANM_1_age' 'IST_1_kidney1PathologicalStage2009'
 'IST_1_kidney1PN2009_1_0' 'IST_1_kidney1Grading']",,0.9342663656884875,0.9266842724958171,0.025458806596412975,0.9584242250289683
RandomSurvivalForest_selector_T0,../models_json/raw_RandomSurvivalForest_selector_T0_237.json,237,15e2f759-a769-4414-a589-58e5a1f4eca4,106,More than 50 features,-0.8609675772465334,0.8755503639140984,0.8754266293285804,0.03785518780055129,0.886197765970636
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_237.json,237,15e2f759-a769-4414-a589-58e5a1f4eca4,206,More than 50 features,-0.8942758082604618,0.9132896037379818,0.9177598253430606,0.032752010598641704,0.9138314282190683
CoxPHSurvivalAnalysis_grant_finetune_T1,raw_CoxPHSurvivalAnalysis_grant_finetune_T1_237.pkl,237,15e2f759-a769-4414-a589-58e5a1f4eca4,4,"['ANM_1_age' 'IST_1_kidney1PathologicalStage2009'
 'IST_1_kidney1PN2009_1_0' 'IST_1_kidney1Grading']",,0.8776619642375775,0.8837868647510745,0.034648657676738095,0.8795041033287555
RandomSurvivalForest_selector_T0,../models_json/raw_RandomSurvivalForest_selector_T0_217.json,217,a62c8b12-ec9c-4f12-a28d-881cf27b677f,106,More than 50 features,-0.8492473933302703,0.8809847044981446,0.8725844960508736,0.03335549198890657,0.9000548474224863
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_217.json,217,a62c8b12-ec9c-4f12-a28d-881cf27b677f,206,More than 50 features,-0.8916736768818538,0.904878269526654,0.8904323964892717,0.02943912652683514,0.9275622765608019
CoxPHSurvivalAnalysis_grant_finetune_T1,raw_CoxPHSurvivalAnalysis_grant_finetune_T1_217.pkl,217,a62c8b12-ec9c-4f12-a28d-881cf27b677f,4,"['ANM_1_age' 'IST_1_kidney1PathologicalStage2009'
 'IST_1_kidney1PN2009_1_0' 'IST_1_kidney1Grading']",,0.8784505385102724,0.8662179267745058,0.02701355262958877,0.8980801038670508
RandomSurvivalForest_selector_T0,../models_json/raw_RandomSurvivalForest_selector_T0_209.json,209,6d6ec4d2-3cbc-4e44-9d75-fe1c8343b4cf,106,More than 50 features,-0.8582338207735694,0.8805635319454415,0.8791172492014362,0.035173193540219874,0.8851949013182969
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_209.json,209,6d6ec4d2-3cbc-4e44-9d75-fe1c8343b4cf,206,More than 50 features,-0.8976762303863612,0.9003948312993539,0.8945958777190175,0.031911307679724055,0.9148777605282161
CoxPHSurvivalAnalysis_grant_finetune_T1,raw_CoxPHSurvivalAnalysis_grant_finetune_T1_209.pkl,209,6d6ec4d2-3cbc-4e44-9d75-fe1c8343b4cf,4,"['ANM_1_age' 'IST_1_kidney1PathologicalStage2009'
 'IST_1_kidney1PN2009_1_0' 'IST_1_kidney1Grading']",,0.8812814070351759,0.864252737633153,0.02879854031839193,0.9168129448613732
RandomSurvivalForest_selector_T0,../models_json/raw_RandomSurvivalForest_selector_T0_207.json,207,d2a1d01d-62e8-4bfb-9d83-94e181d353c6,106,More than 50 features,-0.8521530827944834,0.8975726369988967,0.8919358660556944,0.034120602845657655,0.9098574594190482
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_207.json,207,d2a1d01d-62e8-4bfb-9d83-94e181d353c6,206,More than 50 features,-0.8893848259437753,0.9456601691798455,0.9385208229278007,0.026980382467175712,0.9612231885453915
CoxPHSurvivalAnalysis_grant_finetune_T1,raw_CoxPHSurvivalAnalysis_grant_finetune_T1_207.pkl,207,d2a1d01d-62e8-4bfb-9d83-94e181d353c6,4,"['ANM_1_age' 'IST_1_kidney1PathologicalStage2009'
 'IST_1_kidney1PN2009_1_0' 'IST_1_kidney1Grading']",,0.91191614564178,0.9070820090703553,0.026192260443778242,0.9272167849777665
RandomSurvivalForest_selector_T0,../models_json/raw_RandomSurvivalForest_selector_T0_200.json,200,6ed920d7-9257-4fa6-b5d0-f03a785a7c2b,106,More than 50 features,-0.8714393829451927,0.8146167557932263,0.8078110923873625,0.038078112212840146,0.8292690042718177
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_200.json,200,6ed920d7-9257-4fa6-b5d0-f03a785a7c2b,206,More than 50 features,-0.906572106936532,0.8621212121212121,0.8452179285621915,0.03452891831206312,0.8932266383174162
CoxPHSurvivalAnalysis_grant_finetune_T1,raw_CoxPHSurvivalAnalysis_grant_finetune_T1_200.pkl,200,6ed920d7-9257-4fa6-b5d0-f03a785a7c2b,4,"['ANM_1_age' 'IST_1_kidney1PathologicalStage2009'
 'IST_1_kidney1PN2009_1_0' 'IST_1_kidney1Grading']",,0.8107843137254902,0.7990203120725692,0.033653723034225765,0.8373225280413291
RandomSurvivalForest_selector_T0,../models_json/raw_RandomSurvivalForest_selector_T0_178.json,178,ded1be41-214d-4636-97d6-0feb4c97500c,106,More than 50 features,-0.8606497606521651,0.8304038004750594,0.8215753976246708,0.03064665801564522,0.8434737584842638
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_178.json,178,ded1be41-214d-4636-97d6-0feb4c97500c,206,More than 50 features,-0.898927676461024,0.8734441805225653,0.8585596350189066,0.027778132311213337,0.8934889489902533
CoxPHSurvivalAnalysis_grant_finetune_T1,raw_CoxPHSurvivalAnalysis_grant_finetune_T1_178.pkl,178,ded1be41-214d-4636-97d6-0feb4c97500c,4,"['ANM_1_age' 'IST_1_kidney1PathologicalStage2009'
 'IST_1_kidney1PN2009_1_0' 'IST_1_kidney1Grading']",,0.8680760095011877,0.8636796371944706,0.02815661886715857,0.8705575085000411
RandomSurvivalForest_selector_T0,../models_json/raw_RandomSurvivalForest_selector_T0_166.json,166,30c8fdef-9be0-40bf-9eb7-4cacd5a702ac,106,More than 50 features,-0.8646817773503649,0.8263647982472156,0.794166125528666,0.03464916738577412,0.8764555189623816
RandomSurvivalForest_selector_T1,../models_json/raw_RandomSurvivalForest_selector_T1_166.json,166,30c8fdef-9be0-40bf-9eb7-4cacd5a702ac,206,More than 50 features,-0.9068390567558214,0.8464487858316597,0.8190052349254282,0.03211104716599623,0.882138949436246
